ID,start,end,code,coordenadaX,coordenadaY,resultado_rucks,Velocidad de salida de la pelota,numero_de_jugadores_utilizados,jugador,Periodo,lado_de_cancha,zona_de_la_cancha,resultado,type,origine,fin,Kicker,cote_terrain_fin_action,zona_de_la_cancha_fin_de_accion,tipo_de_pase,resultado_pase,metros_recorridos,tipo_de_juego_con_el_pie,disputas,coordenadaXA,coordenadaYA,altura_de_tackles,Eficiencia,Post tackle accion,tipo_de_defensa,resultado_contactos,numero_de_defensores_abatidos,tipo_de_recuperacion,lado_de_cancha2,zona_de_la_cancha2,orden_de_llegada,Eficiencia linea,tipo_de_perdida_pelota,duel_aerien,tipos_de_faltas,origen_del_falta,tipo_de_puntos,resultado_2,tiempo,numero_de_jugadores_en_el_line,tipo_de_lanzamiento,Lanzador,saltador,resultado_saltador,resultado_lanzador,lado_de_cancha2_fin_de_action,origen_del_try,first_half_chrono,second_half_chrono,jugadores_participantes_scrums_1,jugadores_participantes_scrums_2,jugadores_participantes_scrums_3,jugadores_participantes_scrums_4,jugadores_participantes_scrums_5,tipo_de_lanzamiento_scrum,jugadores_participantes_scrums_1_opp,jugadores_participantes_scrums_2_opp,jugadores_participantes_scrums_3_opp,jugadores_participantes_scrums_4_opp,jugadores_participantes_scrums_5_opp,plaquage_dangereux,tipo_de_juego_con_manos,arret_de_volee,50_22,player_out,player_in,tiempo2,Tarjetas,player_out_yellow,player_in_yellow,scrum_reset
73,935.2510667777779,945.2510667777779,Lions Britanniques et Irlandais - Tackles,49,35,,,,,1ro cuarto,Centro,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles abajo,Perdida,,De punta,,,,,,,Linea de ventaja perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,935.2526607777778,941.4629797777778,Argentine - 50m - 22m adv,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,935.5182727777778,945.5182727777778,Lions Britanniques et Irlandais - Pases,,,,,,Maro ITOJE,1ro cuarto,,,,,,,,,,Simple,Positivo,3m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,935.7197727777778,945.7197727777778,Lions Britanniques et Irlandais - Asistente tackleador,49,35,,,,Fin SMITH,1ro cuarto,Centro,22m - 50m,Neutro,,,,,,,,,,,,,,Tackles abajo,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,937.1579217777778,976.4048117777778,Argentine - Cambio de posesion y contrataque,24,16,,,,Tomas ALBORNOZ,1ro cuarto,Centro,22m,,,,,,,,,,,,,,,,,,,,,Juego con el pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,937.4460077777778,953.4460077777778,Lions Britanniques et Irlandais - Juego con el pie,62,33,,,,Tommy FREEMAN,1ro cuarto,20m - 0,22m - 50m,Positivo,,,,,20m - 0,22m adv,,,2m,Linea de ventaja conservada,,54,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,937.4460077777778,953.4460077777778,Lions Britanniques et Irlandais - Juego con el pie,62,33,,,,,1ro cuarto,,,Positivo,,,,,,,,,2m,Linea de ventaja conservada,,54,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,941.3185237777778,949.4944597777778,Lions Britanniques et Irlandais - Posesion,,,,,,,1ro cuarto,,22m - 50m,,,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,Argentine - Cambio de posesion y contrataque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,941.3185237777778,949.4944597777778,Lions Britanniques et Irlandais - 22m - 50m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,944.4984197777778,973.2624977777778,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,41,18,,,,,1ro cuarto,Centro,22m,Neutro,,,,,,,,,15m,Presion,A Disputar,59,64,,,,,,,Juego con el pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,944.5608087777778,954.5608087777778,Argentine - Pases,,,,,,Tomas ALBORNOZ,1ro cuarto,,,,,,,,,,Simple,Positivo,5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,946.1612547777778,962.1612547777778,Argentine - Juego con el pie,40,20,,,,Santiago CARRERAS,1ro cuarto,Centro,22m,Positivo,,,,,Centro,22m adv,,,5m,Linea de ventaja conservada,,29,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,946.1612547777778,962.1612547777778,Argentine - Juego con el pie,40,20,,,,,1ro cuarto,,,Positivo,,,,,,,,,5m,Linea de ventaja conservada,,29,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,950.1479217777778,957.4984247777778,Argentine - Posesion,,,,,,,1ro cuarto,,22m,,,Argentine - Cambio de posesion y contrataque,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,950.1479217777778,957.4984247777778,Argentine - 22m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,954.2249857777779,984.2249857777779,Argentine - Quiebres,3,43,,,,Tomas ALBORNOZ,1ro cuarto,0 - 20m,22m - 50m,,,,,,0 - 20m,22m - 50m,,,4m,,,2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,954.8694617777778,970.8694617777778,Lions Britanniques et Irlandais - Juego con el pie,54,30,,,,Marcus SMITH,1ro cuarto,20m - 0,22m - 50m,Neutro,,,,,20m - 0,50m - 22m adv,,,15m,Presion,A Disputar,59,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,957.4884197777778,960.7418937777778,Lions Britanniques et Irlandais - 22m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,957.4884197777778,966.6206137777779,Lions Britanniques et Irlandais - Posesion,,,,,,,1ro cuarto,,22m - 50m,,,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,Argentine - Cambio de posesion y contrataque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,957.8756577777779,974.3862437777778,Argentine - Contactos,6,37,,,,Tomas ALBORNOZ,1ro cuarto,0 - 20m,22m - 50m,,,,,,,,,,4m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,959.2249857777779,974.2249857777779,Argentine - Defensores Abatidos,,,,,,Tomas ALBORNOZ,1ro cuarto,,,,,,,,,,,,0m,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,959.3563427777779,982.3563427777779,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,68,37,Positivo,3 - 6 sec,3,,1ro cuarto,20m - 0,22m - 50m,,,,,,,,,,3m,,,,,,,,,Positivo,,Juego con el pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,960.4048117777778,972.4048117777778,Argentine - Recepcion en el aire,12,37,,,,Tomas ALBORNOZ,1ro cuarto,,,Positivo,Jeu au pied,defensive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,960.7218937777778,966.6206137777779,Lions Britanniques et Irlandais - 22m - 50m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,962.8698437777778,985.0253757777778,Lions Britanniques et Irlandais - Contactos,68,38,,,,Fin SMITH,1ro cuarto,20m - 0,22m - 50m,,,,,,,,,,3m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,963.0036977777778,979.0036977777778,Argentine - Juego con el pie,2,48,,,,Tomas ALBORNOZ,1ro cuarto,0 - 20m,22m - 50m,Neutro,,,,,0 - 20m,50m - 22m adv,,,0m,Corto,,3,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,963.2624977777778,974.3049137777778,Lions Britanniques et Irlandais - Tackles,62,62,,,,Marcus SMITH,1ro cuarto,20m - 0,50m - 22m adv,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,963.6532197777778,986.8175257777777,Lions Britanniques et Irlandais - Rucks,68,39,Positivo,3 - 6 sec,3,Fin SMITH,1ro cuarto,20m - 0,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,964.3049137777778,974.3049137777778,Lions Britanniques et Irlandais - Tackles,67,57,,,,,1ro cuarto,20m - 0,50m - 22m adv,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,966.3948117777778,972.3644097777778,Argentine - Posesion,,,,,,,1ro cuarto,,22m - 50m,,,Argentine - Cambio de posesion y contrataque,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,966.3948117777778,972.3644097777778,Argentine - 22m - 50m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,967.6478687777778,985.4522097777779,Argentine - Tackles,4,64,,,,Tomas ALBORNOZ,1ro cuarto,0 - 20m,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles abajo,Perdida,Defensor en el suelo y de pie,Linea,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,968.7070257777777,993.9483537777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,Tadhg BEIRNE,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,968.7070257777777,993.9483537777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,968.8818517777778,978.8818517777778,Argentine - Disputas,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,968.8818517777778,987.5588997777778,Argentine - Disputas,3,62,,,,Ignacio MENDY,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,969.8860097777779,982.8860097777779,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,970.0253757777778,986.8175257777777,Lions Britanniques et Irlandais - Contactos,60,36,Positivo,3 - 6 sec,5 y mas,,1ro cuarto,20m - 0,22m - 50m,,,,,,,,,,4m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,971.8668377777778,981.8668377777778,Lions Britanniques et Irlandais - Pases,,,,,,Alex MITCHELL,1ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,971.8668377777778,981.8668377777778,Lions Britanniques et Irlandais - Pases,,,,,,,1ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,972.3463427777779,995.4699207777778,Lions Britanniques et Irlandais - Posesion,,,,,,,1ro cuarto,,22m - 50m,,,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,Argentine - Cambio de posesion y contrataque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,972.3463427777779,995.4699207777778,Lions Britanniques et Irlandais - 22m - 50m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,975.4522097777779,985.4522097777779,Argentine - Tackles,15,64,,,,,1ro cuarto,0 - 20m,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,De punta,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,975.9782907777778,988.9782907777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,975.9782907777778,988.9782907777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,975.9813507777778,985.9813507777778,Argentine - Asistente tackleador,15,64,,,,Joel SCLAVI,1ro cuarto,0 - 20m,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,975.9813507777778,987.5588997777778,Argentine - Asistente tackleador,15,64,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,978.9240587777779,988.9240587777779,Argentine - Contraruck,12,65,,,,Franco MOLINA,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,978.9240587777779,988.9240587777779,Argentine - Contraruck,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,979.0069867777778,992.0069867777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,982.4881847777779,1005.4881847777779,Argentine - Cambio de posesion y contrataque,13,44,,,,Santiago CARRERAS,1ro cuarto,0 - 20m,22m - 50m,,,,,,,,,,,,,,,,,,,,,Juego con el pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,982.4881847777779,1005.4881847777779,Argentine - Cambio de posesion y contrataque,13,44,Positivo,+ 6 sec,4,,1ro cuarto,0 - 20m,22m - 50m,Positivo,,,,,,,,,0m,,,,,,,,,Negativo,,Juego con el pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,984.2926167777778,1000.2926167777778,Lions Britanniques et Irlandais - Juego con el pie,59,35,,,,Alex MITCHELL,1ro cuarto,20m - 0,22m - 50m,Neutro,,,,,20m - 0,50m - 22m adv,,,0m,Presion,A Disputar,59,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,984.2926167777778,1000.2926167777778,Lions Britanniques et Irlandais - Juego con el pie,59,35,,,,,1ro cuarto,,,Neutro,,,,,,,,,0m,Presion,A Disputar,59,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,986.1071177777778,1011.1972017777778,Argentine - Contactos,18,41,,,,Santiago CARRERAS,1ro cuarto,0 - 20m,22m - 50m,,,,,,,,,,0m,,,,,,,,,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,987.6593617777778,1027.7444567777777,Argentine - Rucks,18,41,Positivo,+ 6 sec,4,Santiago CARRERAS,1ro cuarto,0 - 20m,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,989.4881847777779,1001.4881847777779,Argentine - Recepcion en el aire,12,44,,,,Santiago CARRERAS,1ro cuarto,,,Positivo,Jeu au pied,defensive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,992.1928447777779,1002.1928447777779,Lions Britanniques et Irlandais - Tackles,58,57,,,,,1ro cuarto,20m - 0,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo y de pie,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,992.1928447777779,1011.6209847777778,Lions Britanniques et Irlandais - Tackles,58,57,,,,Tommy FREEMAN,1ro cuarto,20m - 0,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo y de pie,Linea,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,993.2610157777779,1003.2610157777779,Lions Britanniques et Irlandais - Asistente tackleador,58,57,,,,Tom CURRY,1ro cuarto,20m - 0,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,993.2610157777779,1003.2610157777779,Lions Britanniques et Irlandais - Asistente tackleador,58,57,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,994.9632177777778,1004.9632177777778,Lions Britanniques et Irlandais - Contraruck,53,60,,,,Duhan VAN DER MERWE,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,994.9632177777778,1004.9632177777778,Lions Britanniques et Irlandais - Contraruck,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,995.4781847777779,1020.9031047777778,Argentine - 22m - 50m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,995.4781847777779,1083.7660967777779,Argentine - Posesion,,,,,,,1ro cuarto,,22m adv,,,Argentine - Cambio de posesion y contrataque,Lions Britanniques et Irlandais - Penales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,995.5225557777778,1008.5225557777778,Argentine - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,995.5225557777778,1008.5225557777778,Argentine - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,995.5225557777778,1017.5300697777778,Argentine - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,995.5225557777778,1018.2074487777778,Argentine - Apoyo en ataque,,,,,,Pablo MATERA,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,996.1972017777778,1015.2074487777778,Argentine - Contactos,32,47,Positivo,3 - 6 sec,4,,1ro cuarto,Centro,22m - 50m,,,,,,,,,,10m,,,,,,,,,Positivo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,996.7109867777779,1006.7109867777779,Argentine - Pases,,,,,,,1ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,996.7109867777779,1017.5300697777778,Argentine - Pases,,,,,,Justo PICCARDO,1ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,996.9657197777778,1011.9657197777778,Argentine - Defensores Abatidos,,,,,,Joaquin OVIEDO,1ro cuarto,,,,,,,,,,,,0m,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,998.1205497777778,1008.1205497777778,Argentine - Pases,,,,,,,1ro cuarto,,,,,,,,,,Simple,Positivo,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1001.0698197777779,1011.0698197777779,Lions Britanniques et Irlandais - Tackles,33,64,,,,,1ro cuarto,Centro,50m - 22m adv,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1001.6209847777778,1011.6209847777778,Lions Britanniques et Irlandais - Tackles,34,62,,,,,1ro cuarto,Centro,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo,De punta,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1004.2878397777779,1014.2878397777779,Lions Britanniques et Irlandais - Asistente tackleador,34,62,,,,Ellis GENGE,1ro cuarto,Centro,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1004.2878397777779,1014.2878397777779,Lions Britanniques et Irlandais - Asistente tackleador,34,62,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1005.2074487777778,1018.2074487777778,Argentine - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1005.2074487777778,1018.2074487777778,Argentine - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1005.2074487777778,1018.2074487777778,Argentine - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1008.9727347777778,1024.9727347777778,Argentine - Juego con el pie,43,36,,,,Tomas ALBORNOZ,1ro cuarto,Centro,22m - 50m,Positivo,,,,,20m - 0,50m - 22m adv,,,1m,Presion,Contestable et Conteste,63,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1012.0315957777779,1027.7444567777777,Argentine - Contactos,63,56,Positivo,3 - 6 sec,3,,1ro cuarto,20m - 0,50m - 22m adv,,,,,,,,,,0m,,,,,,,,,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1012.0315957777779,1082.0818747777778,Argentine - Contactos,63,56,,,,Lucio CINTI LUNA,1ro cuarto,20m - 0,50m - 22m adv,,,,,,,,,,0m,,,,,,,,,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1014.2954977777779,1026.2954977777779,Argentine - Recepcion en el aire,63,58,,,,Rodrigo ISGRO ALASTRA,1ro cuarto,,,Neutro,Jeu au pied,offensive,,,,,,,,,,,,,,,,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1014.2954977777779,1033.9227577777779,Argentine - Recepcion en el aire,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1014.3582997777778,1026.3582997777778,Lions Britanniques et Irlandais - Recepcion en el aire,8,43,,,,Fin SMITH,1ro cuarto,,,Neutro,Jeu au pied,defensive,,,,,,,,,,,,,,,,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1014.3582997777778,1027.164298777778,Lions Britanniques et Irlandais - Recepcion en el aire,8,44,,,,,1ro cuarto,0 - 20m,22m - 50m,Neutro,,,,,,,,,,,,,,Tackles abajo,Perdida,Defensor en el suelo y de pie,Linea,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1017.1642987777778,1027.164298777778,Lions Britanniques et Irlandais - Tackles,8,44,,,,Fin SMITH,1ro cuarto,0 - 20m,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles abajo,Perdida,Defensor en el suelo y de pie,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1017.5587067777778,1027.5587067777778,Lions Britanniques et Irlandais - Asistente tackleador,8,44,,,,Bundee AKI,1ro cuarto,0 - 20m,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles altos,Avance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1017.5587067777778,1028.974192777778,Lions Britanniques et Irlandais - Asistente tackleador,8,44,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Avance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1018.9741927777778,1029.5761467777777,Lions Britanniques et Irlandais - Contraruck,8,45,,,,Bundee AKI,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1019.5761467777778,1029.5761467777777,Lions Britanniques et Irlandais - Contraruck,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
